t,data
125,-0.92822265625
126,-0.9296875
127,-0.9345703125
128,-0.93115234375
129,-0.93212890625
130,-0.9326171875
131,-0.9326171875
132,-0.93408203125
133,-0.93212890625
134,-0.93212890625
135,-0.93017578125
136,-0.9287109375
137,-0.9306640625
138,-0.93310546875
139,-0.93310546875
140,-0.931640625
141,-0.93115234375
142,-0.93359375
143,-0.9326171875
144,-0.93310546875
145,-0.93310546875
146,-0.9326171875
147,-0.931640625
148,-0.93212890625
149,-0.93359375
150,-0.93359375
151,-0.93359375
152,-0.93359375
153,-0.92822265625
154,-0.9326171875
155,-0.9296875
156,-0.93212890625
157,-0.931640625
158,-0.93017578125
159,-0.9326171875
160,-0.9306640625
161,-0.92822265625
162,-0.931640625
163,-0.93310546875
164,-0.9306640625
165,-0.92919921875
166,-0.93115234375
167,-0.9287109375
168,-0.93310546875
169,-0.9296875
170,-0.93115234375
171,-0.9306640625
172,-0.93017578125
173,-0.93017578125
174,-0.93115234375
175,-0.931640625
176,-0.9306640625
177,-0.93017578125
178,-0.93310546875
179,-0.92919921875
180,-0.93115234375
181,-0.93310546875
182,-0.93310546875
183,-0.9296875
184,-0.93017578125
185,-0.93017578125
186,-0.9306640625
187,-0.9306640625
188,-0.93017578125
189,-0.9326171875
190,-0.93212890625
191,-0.93115234375
192,-0.93115234375
193,-0.93212890625
194,-0.93603515625
195,-0.93115234375
196,-0.9306640625
197,-0.9306640625
198,-0.93115234375
199,-0.93212890625
200,-0.93115234375
201,-0.93603515625
202,-0.9306640625
203,-0.9306640625
204,-0.93310546875
205,-0.93017578125
206,-0.931640625
207,-0.93310546875
208,-0.931640625
209,-0.93359375
210,-0.93212890625
211,-0.931640625
212,-0.931640625
213,-0.9296875
214,-0.9296875
215,-0.9326171875
216,-0.9326171875
217,-0.93212890625
218,-0.931640625
219,-0.93115234375
220,-0.93310546875
221,-0.93359375
222,-0.93310546875
223,-0.93408203125
224,-0.931640625
225,-0.93310546875
226,-0.93310546875
227,-0.93310546875
228,-0.93310546875
229,-0.93115234375
230,-0.93505859375
231,-0.93310546875
232,-0.93310546875
233,-0.9326171875
234,-0.93115234375
235,-0.93212890625
236,-0.9287109375
237,-0.93310546875
238,-0.93603515625
239,-0.93115234375
240,-0.9365234375
241,-0.9296875
242,-0.92919921875
243,-0.9365234375
244,-0.9326171875
245,-0.92724609375
246,-0.92919921875
247,-0.93408203125
248,-0.9296875
249,-0.92578125
250,-0.931640625
251,-0.9326171875
252,-0.931640625
253,-0.9326171875
254,-0.931640625
255,-0.93115234375
256,-0.93212890625
257,-0.93115234375
258,-0.931640625
259,-0.9306640625
260,-0.93310546875
261,-0.92919921875
262,-0.9306640625
263,-0.9306640625
264,-0.93212890625
265,-0.93310546875
266,-0.92822265625
267,-0.9306640625
268,-0.9306640625
269,-0.93115234375
270,-0.9296875
271,-0.9326171875
272,-0.9326171875
273,-0.93115234375
274,-0.93115234375
275,-0.93017578125
276,-0.9365234375
277,-0.93359375
278,-0.93212890625
279,-0.92919921875
280,-0.931640625
281,-0.9345703125
282,-0.9306640625
283,-0.9296875
284,-0.9326171875
285,-0.9306640625
286,-0.931640625
287,-0.93115234375
288,-0.93017578125
289,-0.92919921875
290,-0.931640625
291,-0.93408203125
292,-0.9267578125
293,-0.93017578125
294,-0.93017578125
295,-0.931640625
296,-0.93017578125
297,-0.9326171875
298,-0.9326171875
299,-0.93310546875
300,-0.9345703125
301,-0.9326171875
302,-0.935546875
303,-0.931640625
304,-0.93310546875
305,-0.93017578125
306,-0.931640625
307,-0.93408203125
308,-0.935546875
309,-0.93212890625
310,-0.93212890625
311,-0.93359375
312,-0.9326171875
313,-0.93017578125
314,-0.92919921875
315,-0.9326171875
316,-0.9345703125
317,-0.93359375
318,-0.931640625
319,-0.93017578125
320,-0.93310546875
321,-0.9326171875
322,-0.93212890625
323,-0.93115234375
324,-0.9287109375
325,-0.9326171875
326,-0.9326171875
327,-0.93408203125
328,-0.9326171875
329,-0.931640625
330,-0.9326171875
331,-0.93017578125
332,-0.93212890625
333,-0.93212890625
334,-0.931640625
335,-0.93017578125
336,-0.93115234375
337,-0.931640625
338,-0.9306640625
339,-0.93212890625
340,-0.931640625
341,-0.931640625
342,-0.9296875
343,-0.93017578125
344,-0.9296875
345,-0.93310546875
346,-0.93212890625
347,-0.9326171875
348,-0.93408203125
349,-0.93310546875
350,-0.9296875
351,-0.931640625
352,-0.9287109375
353,-0.9306640625
354,-0.93408203125
355,-0.931640625
356,-0.93212890625
357,-0.93310546875
358,-0.93310546875
359,-0.93310546875
360,-0.93359375
361,-0.935546875
362,-0.93115234375
363,-0.9326171875
364,-0.931640625
365,-0.9326171875
366,-0.93212890625
367,-0.93212890625
368,-0.9365234375
369,-0.931640625
370,-0.93017578125
371,-0.93017578125
372,-0.92919921875
373,-0.93310546875
374,-0.935546875
375,-0.93115234375
376,-0.93017578125
377,-0.93212890625
378,-0.9326171875
379,-0.93505859375
380,-0.93359375
381,-0.9306640625
382,-0.93115234375
383,-0.93017578125
384,-0.9345703125
385,-0.93212890625
386,-0.931640625
387,-0.93310546875
388,-0.93310546875
389,-0.93408203125
390,-0.93408203125
391,-0.93359375
392,-0.93310546875
393,-0.93212890625
394,-0.93017578125
395,-0.93310546875
396,-0.93359375
397,-0.93408203125
398,-0.931640625
399,-0.931640625
400,-0.9306640625
401,-0.93115234375
402,-0.93212890625
403,-0.931640625
404,-0.9306640625
405,-0.9326171875
406,-0.931640625
407,-0.93505859375
408,-0.93115234375
409,-0.931640625
410,-0.9326171875
411,-0.93359375
412,-0.931640625
413,-0.93212890625
414,-0.93115234375
415,-0.931640625
416,-0.931640625
417,-0.9306640625
418,-0.93359375
419,-0.9296875
420,-0.93017578125
421,-0.93310546875
422,-0.9326171875
423,-0.931640625
424,-0.93310546875
425,-0.93212890625
426,-0.931640625
427,-0.931640625
428,-0.93212890625
429,-0.9345703125
430,-0.93212890625
431,-0.935546875
432,-0.93359375
433,-0.93017578125
434,-0.9296875
435,-0.93212890625
436,-0.9326171875
437,-0.9306640625
438,-0.93603515625
439,-0.93408203125
440,-0.93359375
441,-0.9345703125
442,-0.93115234375
443,-0.9306640625
444,-0.9345703125
445,-0.931640625
446,-0.9306640625
447,-0.931640625
448,-0.93017578125
449,-0.93212890625
450,-0.93408203125
451,-0.9326171875
452,-0.9287109375
453,-0.93212890625
454,-0.9306640625
455,-0.92919921875
456,-0.93115234375
457,-0.9306640625
458,-0.9326171875
459,-0.93212890625
460,-0.93115234375
461,-0.9296875
462,-0.93017578125
463,-0.9326171875
464,-0.93359375
465,-0.93017578125
466,-0.9326171875
467,-0.9326171875
468,-0.93212890625
469,-0.931640625
470,-0.93408203125
471,-0.93115234375
472,-0.93603515625
473,-0.93212890625
474,-0.9326171875
475,-0.92919921875
476,-0.93310546875
477,-0.9306640625
478,-0.93115234375
479,-0.9326171875
480,-0.93359375
481,-0.931640625
482,-0.93115234375
483,-0.931640625
484,-0.93212890625
485,-0.93603515625
486,-0.93359375
487,-0.93408203125
488,-0.93505859375
489,-0.93115234375
490,-0.93408203125
491,-0.93310546875
492,-0.9326171875
493,-0.9306640625
494,-0.931640625
495,-0.9306640625
496,-0.93359375
497,-0.931640625
498,-0.9306640625
499,-0.93115234375
500,-0.93115234375
501,-0.93359375
502,-0.9326171875
503,-0.93212890625
504,-0.93017578125
505,-0.93212890625
506,-0.9345703125
507,-0.93408203125
508,-0.93408203125
509,-0.93115234375
510,-0.93310546875
511,-0.93408203125
512,-0.93115234375
513,-0.9326171875
514,-0.9326171875
515,-0.93310546875
516,-0.9296875
517,-0.9306640625
518,-0.93603515625
519,-0.93505859375
520,-0.93310546875
521,-0.93505859375
522,-0.93408203125
523,-0.93310546875
524,-0.93310546875
525,-0.93115234375
526,-0.931640625
527,-0.93408203125
528,-0.931640625
529,-0.93212890625
530,-0.931640625
531,-0.9326171875
532,-0.93310546875
533,-0.931640625
534,-0.93115234375
535,-0.9296875
536,-0.93017578125
537,-0.93408203125
538,-0.93310546875
539,-0.92919921875
540,-0.92919921875
541,-0.93408203125
542,-0.9326171875
543,-0.93212890625
544,-0.931640625
545,-0.93212890625
546,-0.93310546875
547,-0.93408203125
548,-0.93310546875
549,-0.93212890625
550,-0.9345703125
551,-0.9326171875
552,-0.93212890625
553,-0.93408203125
554,-0.931640625
555,-0.9296875
556,-0.9326171875
557,-0.9306640625
558,-0.93212890625
559,-0.93310546875
560,-0.9306640625
561,-0.93115234375
562,-0.93115234375
563,-0.93359375
564,-0.93115234375
565,-0.9326171875
566,-0.93115234375
567,-0.93115234375
568,-0.9326171875
569,-0.931640625
570,-0.93310546875
571,-0.93115234375
572,-0.93115234375
573,-0.93115234375
574,-0.93310546875
575,-0.93115234375
576,-0.93408203125
577,-0.93212890625
578,-0.9326171875
579,-0.9345703125
580,-0.93115234375
581,-0.93359375
582,-0.93359375
583,-0.93115234375
584,-0.9345703125
585,-0.9345703125
586,-0.93359375
587,-0.93310546875
588,-0.93310546875
589,-0.935546875
590,-0.93310546875
591,-0.9375
592,-0.93212890625
593,-0.93212890625
594,-0.9306640625
595,-0.93408203125
596,-0.935546875
597,-0.93212890625
598,-0.93408203125
599,-0.9296875
600,-0.93212890625
601,-0.93212890625
602,-0.9326171875
603,-0.93505859375
604,-0.9306640625
605,-0.935546875
606,-0.93017578125
607,-0.93310546875
608,-0.93115234375
609,-0.9326171875
610,-0.9326171875
611,-0.93017578125
612,-0.93505859375
613,-0.93408203125
614,-0.92919921875
615,-0.93310546875
616,-0.93505859375
617,-0.93310546875
618,-0.93310546875
619,-0.93408203125
620,-0.9365234375
621,-0.93212890625
622,-0.93212890625
623,-0.931640625
624,-0.93115234375
625,-0.93603515625
626,-0.93359375
627,-0.93310546875
628,-0.93359375
629,-0.9306640625
630,-0.93212890625
631,-0.93212890625
632,-0.931640625
633,-0.9306640625
634,-0.93115234375
635,-0.931640625
636,-0.931640625
637,-0.92919921875
638,-0.931640625
639,-0.93017578125
640,-0.9306640625
641,-0.93359375
642,-0.9296875
643,-0.93115234375
644,-0.93212890625
645,-0.9287109375
646,-0.93115234375
647,-0.93310546875
648,-0.93212890625
649,-0.93310546875
650,-0.93212890625
651,-0.931640625
652,-0.93310546875
653,-0.9326171875
654,-0.9306640625
655,-0.9306640625
656,-0.93115234375
657,-0.93603515625
658,-0.93212890625
659,-0.93115234375
660,-0.93310546875
661,-0.931640625
662,-0.93408203125
663,-0.93359375
664,-0.93505859375
665,-0.93359375
666,-0.93115234375
667,-0.93310546875
668,-0.93212890625
669,-0.9306640625
670,-0.93212890625
671,-0.9345703125
672,-0.93310546875
673,-0.93017578125
674,-0.931640625
675,-0.93359375
676,-0.93017578125
677,-0.93359375
678,-0.9326171875
679,-0.9306640625
680,-0.93359375
681,-0.9326171875
682,-0.93359375
683,-0.9306640625
684,-0.93310546875
685,-0.93505859375
686,-0.93603515625
687,-0.93212890625
688,-0.93017578125
689,-0.93212890625
690,-0.93212890625
691,-0.9296875
692,-0.93017578125
693,-0.93359375
694,-0.9296875
695,-0.931640625
696,-0.931640625
697,-0.9326171875
698,-0.93408203125
699,-0.9345703125
700,-0.931640625
701,-0.93359375
702,-0.9326171875
703,-0.93115234375
704,-0.9345703125
705,-0.93505859375
706,-0.93359375
707,-0.9326171875
708,-0.931640625
709,-0.93115234375
710,-0.9345703125
711,-0.9306640625
712,-0.9306640625
713,-0.93505859375
714,-0.931640625
715,-0.93212890625
716,-0.93212890625
717,-0.9345703125
718,-0.931640625
719,-0.93359375
720,-0.93359375
721,-0.9326171875
722,-0.93603515625
723,-0.931640625
724,-0.93359375
725,-0.93359375
726,-0.93408203125
727,-0.93310546875
728,-0.9326171875
729,-0.93212890625
730,-0.93212890625
731,-0.93505859375
732,-0.9306640625
733,-0.9326171875
734,-0.931640625
735,-0.93359375
736,-0.9345703125
737,-0.93310546875
738,-0.935546875
739,-0.93505859375
740,-0.93359375
741,-0.93359375
742,-0.9326171875
743,-0.93310546875
744,-0.93212890625
745,-0.93212890625
746,-0.931640625
747,-0.9306640625
748,-0.931640625
749,-0.93115234375
750,-0.931640625
751,-0.93310546875
752,-0.93310546875
753,-0.9326171875
754,-0.93408203125
755,-0.9306640625
756,-0.93359375
757,-0.93115234375
758,-0.9296875
759,-0.93212890625
760,-0.93212890625
761,-0.93408203125
762,-0.93212890625
763,-0.9306640625
764,-0.9306640625
765,-0.93310546875
766,-0.93212890625
767,-0.93603515625
768,-0.93310546875
769,-0.93310546875
770,-0.931640625
771,-0.9306640625
772,-0.93408203125
773,-0.9326171875
774,-0.93359375
775,-0.9365234375
776,-0.93359375
777,-0.93212890625
778,-0.93115234375
779,-0.9326171875
780,-0.931640625
781,-0.93359375
782,-0.935546875
783,-0.92919921875
784,-0.92919921875
785,-0.93310546875
786,-0.9306640625
787,-0.9326171875
788,-0.9306640625
789,-0.93115234375
790,-0.93212890625
791,-0.931640625
792,-0.93212890625
793,-0.9306640625
794,-0.93212890625
795,-0.93310546875
796,-0.93115234375
797,-0.9306640625
798,-0.9326171875
799,-0.9287109375
800,-0.9326171875
801,-0.9326171875
802,-0.9306640625
803,-0.931640625
804,-0.9326171875
805,-0.93115234375
806,-0.9326171875
807,-0.931640625
808,-0.92919921875
809,-0.93310546875
810,-0.9296875
811,-0.9306640625
812,-0.9306640625
813,-0.93359375
814,-0.93212890625
815,-0.9296875
816,-0.9326171875
817,-0.93310546875
818,-0.93408203125
819,-0.93310546875
820,-0.931640625
821,-0.93212890625
822,-0.9326171875
823,-0.92919921875
824,-0.93212890625
825,-0.93212890625
826,-0.92919921875
827,-0.931640625
828,-0.93408203125
829,-0.9326171875
830,-0.9306640625
831,-0.9306640625
832,-0.92919921875
833,-0.9296875
834,-0.93310546875
835,-0.9306640625
836,-0.931640625
837,-0.931640625
838,-0.9326171875
839,-0.9345703125
840,-0.9306640625
841,-0.931640625
842,-0.93505859375
843,-0.9326171875
844,-0.93505859375
845,-0.9326171875
846,-0.931640625
847,-0.931640625
848,-0.9345703125
849,-0.9345703125
850,-0.93212890625
851,-0.93408203125
852,-0.9326171875
853,-0.931640625
854,-0.92919921875
855,-0.93310546875
856,-0.9306640625
857,-0.93408203125
858,-0.9345703125
859,-0.9306640625
860,-0.93359375
861,-0.9326171875
862,-0.93505859375
863,-0.9326171875
864,-0.927734375
865,-0.9326171875
866,-0.93505859375
867,-0.93359375
868,-0.931640625
869,-0.93212890625
870,-0.931640625
871,-0.93017578125
872,-0.93115234375
873,-0.9306640625
874,-0.9306640625
875,-0.93115234375
876,-0.93310546875
877,-0.93115234375
878,-0.9345703125
879,-0.93310546875
880,-0.93310546875
881,-0.931640625
882,-0.9326171875
883,-0.9306640625
884,-0.93310546875
885,-0.93017578125
886,-0.931640625
887,-0.93115234375
888,-0.93212890625
889,-0.93310546875
890,-0.93408203125
891,-0.935546875
892,-0.93603515625
893,-0.9296875
894,-0.93310546875
895,-0.93212890625
896,-0.93310546875
897,-0.9345703125
898,-0.9326171875
899,-0.93310546875
900,-0.9326171875
901,-0.93359375
902,-0.93212890625
903,-0.93359375
904,-0.93359375
905,-0.931640625
906,-0.93359375
907,-0.931640625
908,-0.9326171875
909,-0.93212890625
910,-0.9326171875
911,-0.9326171875
912,-0.93359375
913,-0.9296875
914,-0.935546875
915,-0.93310546875
916,-0.9306640625
917,-0.93408203125
918,-0.93310546875
919,-0.9326171875
920,-0.9326171875
921,-0.93505859375
922,-0.9296875
923,-0.93212890625
924,-0.9326171875
925,-0.93310546875
926,-0.931640625
927,-0.93359375
928,-0.9326171875
929,-0.93212890625
930,-0.9296875
931,-0.93408203125
932,-0.93212890625
933,-0.93310546875
934,-0.93310546875
935,-0.935546875
936,-0.9306640625
937,-0.93212890625
938,-0.9365234375
939,-0.93359375
940,-0.9345703125
941,-0.9345703125
942,-0.93310546875
943,-0.93359375
944,-0.93359375
945,-0.93310546875
946,-0.93408203125
947,-0.92919921875
948,-0.93115234375
949,-0.9306640625
950,-0.93505859375
951,-0.9326171875
952,-0.93115234375
953,-0.93408203125
954,-0.93115234375
955,-0.931640625
956,-0.931640625
957,-0.92919921875
958,-0.93310546875
959,-0.93359375
960,-0.93115234375
961,-0.93310546875
962,-0.9345703125
963,-0.93408203125
964,-0.931640625
965,-0.9306640625
966,-0.9326171875
967,-0.9326171875
968,-0.93310546875
969,-0.93359375
970,-0.93359375
971,-0.93359375
972,-0.93017578125
973,-0.931640625
974,-0.93115234375
975,-0.93310546875
976,-0.9345703125
977,-0.931640625
978,-0.9326171875
979,-0.9326171875
980,-0.93359375
981,-0.931640625
982,-0.931640625
983,-0.93310546875
984,-0.93017578125
985,-0.9326171875
986,-0.93115234375
987,-0.93408203125
988,-0.93115234375
989,-0.93359375
990,-0.93212890625
991,-0.93212890625
992,-0.93408203125
993,-0.93017578125
994,-0.93505859375
995,-0.9345703125
996,-0.9326171875
997,-0.935546875
998,-0.9326171875
999,-0.9306640625
1000,-0.93310546875
1001,-0.9326171875
1002,-0.9345703125
1003,-0.93310546875
1004,-0.93212890625
1005,-0.9345703125
1006,-0.9345703125
1007,-0.931640625
1008,-0.93310546875
1009,-0.93310546875
1010,-0.93505859375
1011,-0.9326171875
1012,-0.9287109375
1013,-0.935546875
1014,-0.93603515625
1015,-0.9345703125
1016,-0.9345703125
1017,-0.93505859375
1018,-0.93408203125
1019,-0.93017578125
1020,-0.93115234375
1021,-0.93212890625
1022,-0.93310546875
1023,-0.9365234375
1024,-0.9345703125
1025,-0.9296875
1026,-0.9306640625
1027,-0.93115234375
1028,-0.9326171875
1029,-0.9345703125
1030,-0.93310546875
1031,-0.9326171875
1032,-0.9345703125
1033,-0.931640625
1034,-0.9326171875
1035,-0.93359375
1036,-0.9326171875
1037,-0.9326171875
1038,-0.93310546875
1039,-0.931640625
1040,-0.93359375
1041,-0.931640625
1042,-0.9326171875
1043,-0.93212890625
1044,-0.931640625
1045,-0.931640625
1046,-0.9296875
1047,-0.93310546875
1048,-0.93212890625
1049,-0.93115234375
1050,-0.9296875
1051,-0.93310546875
1052,-0.93408203125
1053,-0.93408203125
1054,-0.9326171875
1055,-0.9306640625
1056,-0.931640625
1057,-0.9345703125
1058,-0.93310546875
1059,-0.93359375
1060,-0.93212890625
1061,-0.93408203125
1062,-0.93359375
1063,-0.9326171875
1064,-0.9326171875
1065,-0.93310546875
1066,-0.93212890625
1067,-0.93017578125
1068,-0.93310546875
1069,-0.9326171875
1070,-0.93359375
1071,-0.93359375
1072,-0.9326171875
1073,-0.935546875
1074,-0.931640625
1075,-0.9345703125
1076,-0.9326171875
1077,-0.931640625
1078,-0.93310546875
1079,-0.93408203125
1080,-0.93359375
1081,-0.9326171875
1082,-0.931640625
1083,-0.93310546875
1084,-0.93212890625
1085,-0.9306640625
1086,-0.93115234375
1087,-0.93505859375
1088,-0.93115234375
1089,-0.93115234375
1090,-0.9326171875
1091,-0.93212890625
1092,-0.93310546875
1093,-0.93310546875
1094,-0.93115234375
1095,-0.9296875
1096,-0.93310546875
1097,-0.9306640625
1098,-0.93310546875
1099,-0.931640625
1100,-0.93310546875
1101,-0.92919921875
1102,-0.9296875
1103,-0.9345703125
1104,-0.93115234375
1105,-0.93017578125
1106,-0.93212890625
1107,-0.931640625
1108,-0.9306640625
1109,-0.92919921875
1110,-0.93310546875
1111,-0.93115234375
1112,-0.93505859375
1113,-0.93408203125
1114,-0.93115234375
1115,-0.93310546875
1116,-0.931640625
1117,-0.93115234375
1118,-0.9326171875
1119,-0.93212890625
1120,-0.93359375
1121,-0.931640625
1122,-0.92919921875
1123,-0.9326171875
1124,-0.93310546875
1125,-0.93310546875
1126,-0.93017578125
1127,-0.93212890625
1128,-0.93310546875
1129,-0.93115234375
1130,-0.93408203125
1131,-0.935546875
1132,-0.93359375
1133,-0.93115234375
1134,-0.93212890625
1135,-0.93310546875
1136,-0.9306640625
1137,-0.9287109375
1138,-0.931640625
1139,-0.9345703125
1140,-0.9345703125
1141,-0.931640625
1142,-0.92919921875
1143,-0.9326171875
1144,-0.93359375
1145,-0.93115234375
1146,-0.931640625
1147,-0.93359375
1148,-0.9326171875
1149,-0.93310546875
1150,-0.93115234375
1151,-0.92822265625
1152,-0.93115234375
1153,-0.93408203125
1154,-0.93017578125
1155,-0.93310546875
1156,-0.931640625
1157,-0.93212890625
1158,-0.93212890625
1159,-0.93310546875
1160,-0.93359375
1161,-0.9326171875
1162,-0.9326171875
1163,-0.93212890625
1164,-0.93310546875
1165,-0.9326171875
1166,-0.93212890625
1167,-0.9326171875
1168,-0.93408203125
1169,-0.9326171875
1170,-0.93017578125
1171,-0.9296875
1172,-0.93017578125
1173,-0.93017578125
1174,-0.93359375
1175,-0.93212890625
1176,-0.93115234375
1177,-0.9296875
1178,-0.931640625
1179,-0.93310546875
1180,-0.9326171875
1181,-0.9296875
1182,-0.92919921875
1183,-0.9287109375
1184,-0.9326171875
1185,-0.93798828125
1186,-0.93212890625
1187,-0.93017578125
1188,-0.93310546875
1189,-0.9326171875
1190,-0.93017578125
1191,-0.93017578125
1192,-0.93017578125
1193,-0.931640625
1194,-0.93359375
1195,-0.93212890625
1196,-0.9345703125
1197,-0.93359375
1198,-0.93505859375
1199,-0.93115234375
1200,-0.93115234375
1201,-0.93212890625
1202,-0.93310546875
1203,-0.93212890625
1204,-0.93310546875
1205,-0.9306640625
1206,-0.93408203125
1207,-0.9326171875
1208,-0.931640625
1209,-0.93115234375
1210,-0.93115234375
1211,-0.9296875
1212,-0.93017578125
1213,-0.931640625
1214,-0.9326171875
1215,-0.931640625
1216,-0.93310546875
1217,-0.9306640625
1218,-0.92919921875
1219,-0.931640625
1220,-0.93310546875
1221,-0.931640625
1222,-0.9296875
1223,-0.93115234375
1224,-0.9326171875
1225,-0.93115234375
1226,-0.93017578125
1227,-0.9306640625
1228,-0.93359375
1229,-0.93017578125
1230,-0.93310546875
1231,-0.93359375
1232,-0.935546875
1233,-0.931640625
1234,-0.93408203125
1235,-0.9326171875
1236,-0.93310546875
1237,-0.93310546875
1238,-0.93212890625
1239,-0.9306640625
1240,-0.93359375
1241,-0.93310546875
1242,-0.93505859375
1243,-0.9326171875
1244,-0.93212890625
1245,-0.93017578125
1246,-0.931640625
1247,-0.93212890625
1248,-0.93310546875
1249,-0.9296875
1250,-0.931640625
1251,-0.93310546875
1252,-0.93359375
1253,-0.931640625
1254,-0.9326171875
1255,-0.93017578125
1256,-0.93359375
1257,-0.931640625
1258,-0.9326171875
1259,-0.9345703125
1260,-0.93017578125
1261,-0.93212890625
1262,-0.93310546875
1263,-0.9326171875
1264,-0.9326171875
1265,-0.9326171875
1266,-0.93359375
1267,-0.93310546875
1268,-0.935546875
1269,-0.93408203125
1270,-0.93212890625
1271,-0.93115234375
1272,-0.93017578125
1273,-0.93115234375
1274,-0.93505859375
1275,-0.93408203125
1276,-0.93115234375
1277,-0.931640625
1278,-0.93212890625
1279,-0.93408203125
1280,-0.93212890625
1281,-0.93505859375
1282,-0.93212890625
1283,-0.93115234375
1284,-0.9296875
1285,-0.93115234375
1286,-0.93212890625
1287,-0.93212890625
1288,-0.93212890625
1289,-0.9306640625
1290,-0.93212890625
1291,-0.931640625
1292,-0.93359375
1293,-0.927734375
1294,-0.92919921875
1295,-0.9306640625
1296,-0.9306640625
1297,-0.9326171875
1298,-0.92919921875
1299,-0.931640625
1300,-0.93212890625
1301,-0.92919921875
1302,-0.93310546875
1303,-0.93017578125
1304,-0.93310546875
1305,-0.931640625
1306,-0.9326171875
1307,-0.9306640625
1308,-0.9345703125
1309,-0.93310546875
1310,-0.93310546875
1311,-0.93408203125
1312,-0.93310546875
1313,-0.93359375
1314,-0.9326171875
1315,-0.9365234375
1316,-0.9345703125
1317,-0.931640625
1318,-0.93505859375
1319,-0.93359375
1320,-0.93359375
1321,-0.9326171875
1322,-0.9306640625
1323,-0.93408203125
1324,-0.9326171875
1325,-0.93310546875
1326,-0.935546875
1327,-0.93408203125
1328,-0.93115234375
1329,-0.93505859375
1330,-0.93115234375
1331,-0.9345703125
1332,-0.93017578125
1333,-0.931640625
1334,-0.9326171875
1335,-0.93115234375
1336,-0.93359375
1337,-0.93212890625
1338,-0.93359375
1339,-0.927734375
1340,-0.93212890625
1341,-0.93310546875
1342,-0.9296875
1343,-0.93017578125
1344,-0.93017578125
1345,-0.93359375
1346,-0.93359375
1347,-0.935546875
1348,-0.93408203125
1349,-0.9296875
1350,-0.9306640625
1351,-0.9306640625
1352,-0.93408203125
1353,-0.93505859375
1354,-0.935546875
1355,-0.92822265625
1356,-0.927734375
1357,-0.93212890625
1358,-0.93408203125
1359,-0.93505859375
1360,-0.9296875
1361,-0.9296875
1362,-0.93505859375
1363,-0.931640625
1364,-0.93212890625
1365,-0.931640625
1366,-0.9345703125
1367,-0.931640625
1368,-0.93017578125
1369,-0.9296875
1370,-0.93359375
1371,-0.93115234375
1372,-0.93359375
1373,-0.93310546875
1374,-0.927734375
1375,-0.93408203125
1376,-0.93115234375
1377,-0.9326171875
1378,-0.93115234375
1379,-0.93310546875
1380,-0.935546875
1381,-0.931640625
1382,-0.93310546875
1383,-0.93359375
1384,-0.93310546875
1385,-0.9306640625
1386,-0.93505859375
1387,-0.93408203125
1388,-0.93408203125
1389,-0.931640625
1390,-0.93212890625
1391,-0.93310546875
1392,-0.93212890625
1393,-0.9326171875
